ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax,Labels
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.772656,0.210417,0.804688,0.247917,/m/0kbfd
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.776563,0.247917,0.798437,0.289583,/m/0kbfd
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.175,0.14375,0.272656,0.307292,/m/0kbfd
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.367969,0.147917,0.39375,0.208333,/m/0kbfd
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.582812,0.429167,0.753125,0.666667,/m/0kbfd
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.735937,0.338542,0.867969,0.476042,/m/0kbfd
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.811719,0.260417,0.823438,0.291667,/m/0kbfd
a19ba7b6b0b2dab9,https://c2.staticflickr.com/4/3948/15429469520_ac8ae0f7af_o.jpg,https://www.flickr.com/photos/consorciobomberosvalencia/15429469520,0.127344,0.0,0.9875,0.805208,/m/0kbfd
00afe7db4069f05d,https://c6.staticflickr.com/4/3747/12809385085_cc84a9902d_o.jpg,https://www.flickr.com/photos/crowdexpedition/12809385085,0.405,0.43621,0.579375,0.602251,/m/0kbfd
0219880148693595,https://farm6.staticflickr.com/8298/7792500130_c42e79631e_o.jpg,https://www.flickr.com/photos/13476480@N07/7792500130,0.739683,0.418421,0.836508,0.728947,/m/0kbfd
0219880148693595,https://farm6.staticflickr.com/8298/7792500130_c42e79631e_o.jpg,https://www.flickr.com/photos/13476480@N07/7792500130,0.153968,0.194737,0.553968,0.755263,/m/0kbfd
0219880148693595,https://farm6.staticflickr.com/8298/7792500130_c42e79631e_o.jpg,https://www.flickr.com/photos/13476480@N07/7792500130,0.461905,0.384211,0.857143,0.723684,/m/0kbfd
004d687a4ecbc21e,https://c7.staticflickr.com/1/87/232991344_adba7b3335_o.jpg,https://www.flickr.com/photos/extranoise/232991344,0.495625,0.569418,0.656875,0.787054,/m/0kbfd
004d687a4ecbc21e,https://c7.staticflickr.com/1/87/232991344_adba7b3335_o.jpg,https://www.flickr.com/photos/extranoise/232991344,0.5275,0.670732,0.60375,0.727955,/m/0kbfd
004d687a4ecbc21e,https://c7.staticflickr.com/1/87/232991344_adba7b3335_o.jpg,https://www.flickr.com/photos/extranoise/232991344,0.48125,0.569418,0.671875,0.778612,/m/0kbfd
008151a07dd92673,https://farm4.staticflickr.com/1002/5182992439_4aaf34585d_o.jpg,https://www.flickr.com/photos/d3bz/5182992439,0.148125,0.114447,0.651875,0.868668,/m/0kbfd
d1baab411dbea270,https://farm1.staticflickr.com/2843/10338315493_6c4a521c60_o.jpg,https://www.flickr.com/photos/briangratwicke/10338315493,0.228125,0.052533,0.846875,0.694184,/m/0kbfd
0066746fd5b87850,https://farm1.staticflickr.com/5298/5423372070_f71416ba8c_o.jpg,https://www.flickr.com/photos/jamarmstrong/5423372070,0.083008,0.22168,0.769531,0.862305,/m/0kbfd
055437ca5b2b7340,https://farm1.staticflickr.com/2206/2461888032_73d08d0307_o.jpg,https://www.flickr.com/photos/eddiedangerous/2461888032,0.228125,0.577344,0.908333,0.825,/m/0kbfd
15093e0fed10de5a,https://c3.staticflickr.com/1/43/107759244_cdbce918ac_o.jpg,https://www.flickr.com/photos/shodan/107759244,0.57375,0.655,0.770625,0.950833,/m/0kbfd
15093e0fed10de5a,https://c3.staticflickr.com/1/43/107759244_cdbce918ac_o.jpg,https://www.flickr.com/photos/shodan/107759244,0.0,0.209167,0.045625,0.259167,/m/0kbfd
15093e0fed10de5a,https://c3.staticflickr.com/1/43/107759244_cdbce918ac_o.jpg,https://www.flickr.com/photos/shodan/107759244,0.0,0.438333,0.095625,0.675833,/m/0kbfd
15093e0fed10de5a,https://c3.staticflickr.com/1/43/107759244_cdbce918ac_o.jpg,https://www.flickr.com/photos/shodan/107759244,0.49375,0.29,0.551875,0.353333,/m/0kbfd
15093e0fed10de5a,https://c3.staticflickr.com/1/43/107759244_cdbce918ac_o.jpg,https://www.flickr.com/photos/shodan/107759244,0.0,0.0575,0.999375,0.999167,/m/0kbfd
003e4bb8d75d3704,https://farm5.staticflickr.com/3605/3286823461_2bb1408ddf_o.jpg,https://www.flickr.com/photos/mikebabcock/3286823461,0.0,0.449167,0.27,0.655,/m/0kbfd
003e4bb8d75d3704,https://farm5.staticflickr.com/3605/3286823461_2bb1408ddf_o.jpg,https://www.flickr.com/photos/mikebabcock/3286823461,0.47,0.085,0.618125,0.149167,/m/0kbfd
003e4bb8d75d3704,https://farm5.staticflickr.com/3605/3286823461_2bb1408ddf_o.jpg,https://www.flickr.com/photos/mikebabcock/3286823461,0.575,0.251667,0.588125,0.2625,/m/0kbfd
003e4bb8d75d3704,https://farm5.staticflickr.com/3605/3286823461_2bb1408ddf_o.jpg,https://www.flickr.com/photos/mikebabcock/3286823461,0.57875,0.3,0.594375,0.315833,/m/0kbfd
003e4bb8d75d3704,https://farm5.staticflickr.com/3605/3286823461_2bb1408ddf_o.jpg,https://www.flickr.com/photos/mikebabcock/3286823461,0.000625,0.44,0.27625,0.665833,/m/0kbfd
003e4bb8d75d3704,https://farm5.staticflickr.com/3605/3286823461_2bb1408ddf_o.jpg,https://www.flickr.com/photos/mikebabcock/3286823461,0.471875,0.08,0.61875,0.135,/m/0kbfd
003e4bb8d75d3704,https://farm5.staticflickr.com/3605/3286823461_2bb1408ddf_o.jpg,https://www.flickr.com/photos/mikebabcock/3286823461,0.0,0.0675,0.901875,0.999167,/m/0kbfd
00e577cb0dd95bf4,https://farm5.staticflickr.com/8776/17114306435_7f48fc9c14_o.jpg,https://www.flickr.com/photos/131713430@N05/17114306435,0.13125,0.193246,0.933125,0.93621,/m/0kbfd
006a496c71d50b55,https://farm6.staticflickr.com/5518/14551814665_1b3d0d7710_o.jpg,https://www.flickr.com/photos/jamiec2009/14551814665,0.098125,0.260829,0.76,0.999058,/m/0kbfd
003837f2a2f08c20,https://farm1.staticflickr.com/6142/6017486612_20754afc53_o.jpg,https://www.flickr.com/photos/24secunde/6017486612,0.0,0.0,0.999375,0.929775,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.646875,0.844444,0.718125,0.957778,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.0,0.002222,0.334375,0.318889,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.0,0.0,0.700625,0.273333,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.090625,0.0,0.133125,0.756667,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.228125,0.0,0.25375,0.353333,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.314375,0.0,0.995625,0.673333,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.3175,0.0,0.589375,0.36,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.386875,0.0,0.443125,0.355556,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.121875,0.308889,0.131875,0.335556,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.18,0.413333,0.20375,0.458889,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.218125,0.315556,0.23125,0.333333,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.3525,0.363333,0.366875,0.393333,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.389375,0.284444,0.39625,0.293333,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.413125,0.383333,0.433125,0.422222,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.431875,0.317778,0.439375,0.337778,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.43625,0.702222,0.474375,0.793333,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.474375,0.53,0.50125,0.584444,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.0,0.246667,0.235625,0.454444,/m/0kbfd
00afa9cd071e6c0d,https://c6.staticflickr.com/8/7439/16455937076_4167b91428_o.jpg,https://www.flickr.com/photos/119886413@N05/16455937076,0.280625,0.261111,0.87625,0.964444,/m/0kbfd
2ebb700fefc0ce5d,https://c6.staticflickr.com/3/2829/8871310984_ef07d485a5_o.jpg,https://www.flickr.com/photos/fortrucker/8871310984,0.016875,0.30226,0.81875,0.809793,/m/0kbfd
008b2c204cb2b2d4,https://farm5.staticflickr.com/2013/2199576705_7359853d72_o.jpg,https://www.flickr.com/photos/pathawks/2199576705,0.380625,0.2723,0.855625,0.769014,/m/0kbfd
aef53887f32ce33f,https://c8.staticflickr.com/3/2271/2174700233_606286256b_o.jpg,https://www.flickr.com/photos/ciroduran/2174700233,0.516667,0.58125,0.61875,0.66875,/m/0kbfd
aef53887f32ce33f,https://c8.staticflickr.com/3/2271/2174700233_606286256b_o.jpg,https://www.flickr.com/photos/ciroduran/2174700233,0.7125,0.559375,0.758333,0.621875,/m/0kbfd
aef53887f32ce33f,https://c8.staticflickr.com/3/2271/2174700233_606286256b_o.jpg,https://www.flickr.com/photos/ciroduran/2174700233,0.885417,0.548437,0.929167,0.598437,/m/0kbfd
aef53887f32ce33f,https://c8.staticflickr.com/3/2271/2174700233_606286256b_o.jpg,https://www.flickr.com/photos/ciroduran/2174700233,0.252083,0.407813,0.74375,0.675,/m/0kbfd
aef53887f32ce33f,https://c8.staticflickr.com/3/2271/2174700233_606286256b_o.jpg,https://www.flickr.com/photos/ciroduran/2174700233,0.645833,0.396875,0.997917,0.6,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.255625,0.194167,0.56125,0.545833,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.25875,0.32,0.3625,0.46,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.455,0.405,0.564375,0.555,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.378125,0.070833,0.428125,0.135,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.25625,0.3075,0.36375,0.4625,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.45125,0.401667,0.560625,0.541667,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.66625,0.345,0.91125,0.561667,/m/0kbfd
0024eece77e23c70,https://farm1.staticflickr.com/5172/5540580167_2b5ecbafc8_o.jpg,https://www.flickr.com/photos/euskaltrial/5540580167/,0.688125,0.410833,0.8625,0.6925,/m/0kbfd
00144e58479cd186,https://farm7.staticflickr.com/3801/13153198455_528a4d94b1_o.jpg,https://www.flickr.com/photos/bedworth/13153198455,0.489375,0.487805,0.62375,0.781426,/m/0kbfd
00144e58479cd186,https://farm7.staticflickr.com/3801/13153198455_528a4d94b1_o.jpg,https://www.flickr.com/photos/bedworth/13153198455,0.809375,0.489681,0.913125,0.722326,/m/0kbfd
00144e58479cd186,https://farm7.staticflickr.com/3801/13153198455_528a4d94b1_o.jpg,https://www.flickr.com/photos/bedworth/13153198455,0.0,0.274859,0.248125,0.692308,/m/0kbfd
00144e58479cd186,https://farm7.staticflickr.com/3801/13153198455_528a4d94b1_o.jpg,https://www.flickr.com/photos/bedworth/13153198455,0.03125,0.184803,0.919375,0.776735,/m/0kbfd
00144e58479cd186,https://farm7.staticflickr.com/3801/13153198455_528a4d94b1_o.jpg,https://www.flickr.com/photos/bedworth/13153198455,0.808125,0.238274,0.999375,0.644465,/m/0kbfd
00510a8d1b746d21,https://farm2.staticflickr.com/1364/1135999897_ffc666eee1_o.jpg,https://www.flickr.com/photos/dominicspics/1135999897,0.0,0.040378,0.838608,0.806701,/m/0kbfd
0040be4d13e468e3,https://farm4.staticflickr.com/161/385811167_36af40c511_o.jpg,https://www.flickr.com/photos/didbygraham/385811167,0.170625,0.105,0.819375,0.6825,/m/0kbfd
0040be4d13e468e3,https://farm4.staticflickr.com/161/385811167_36af40c511_o.jpg,https://www.flickr.com/photos/didbygraham/385811167,0.814375,0.2825,0.880625,0.463333,/m/0kbfd
001a3a235d4eba67,https://farm8.staticflickr.com/7155/6427304893_969b486d37_o.jpg,https://www.flickr.com/photos/offutt_afb/6427304893,0.621875,0.619403,0.779375,0.997868,/m/0kbfd
001a3a235d4eba67,https://farm8.staticflickr.com/7155/6427304893_969b486d37_o.jpg,https://www.flickr.com/photos/offutt_afb/6427304893,0.619375,0.716418,0.7925,0.998934,/m/0kbfd
001a3a235d4eba67,https://farm8.staticflickr.com/7155/6427304893_969b486d37_o.jpg,https://www.flickr.com/photos/offutt_afb/6427304893,0.0,0.0,0.999375,0.998934,/m/0kbfd
000b29496f75c8e5,https://farm6.staticflickr.com/1424/536241747_fc755e78e2_o.jpg,https://www.flickr.com/photos/dottieday/536241747,0.335648,0.109694,0.756944,0.964286,/m/0kbfd
000b29496f75c8e5,https://farm6.staticflickr.com/1424/536241747_fc755e78e2_o.jpg,https://www.flickr.com/photos/dottieday/536241747,0.349537,0.119898,0.759259,0.938776,/m/0kbfd
00e4838239232d6e,https://c7.staticflickr.com/1/105/279079792_a4eb98efd0_o.jpg,https://www.flickr.com/photos/yandle/279079792,0.0,0.114375,0.363977,0.405,/m/0kbfd
00e4838239232d6e,https://c7.staticflickr.com/1/105/279079792_a4eb98efd0_o.jpg,https://www.flickr.com/photos/yandle/279079792,0.547842,0.10625,0.62758,0.323125,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.123047,0.616398,0.351562,0.969253,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.266602,0.265007,0.324219,0.54612,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.530273,0.456808,0.658203,0.787701,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.0,0.651537,0.084961,0.770132,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.0,0.77306,0.152344,0.994143,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.064453,0.658858,0.241211,0.951684,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.131836,0.348463,0.207031,0.487555,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.0,0.657394,0.091797,0.775988,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.0,0.770132,0.123047,0.998536,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.068359,0.669107,0.205078,0.959004,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.108398,0.345534,0.178711,0.500732,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.185547,0.225476,0.241211,0.323572,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.945312,0.323572,0.978516,0.373353,/m/0kbfd
0651e21a8ade4edb,https://c4.staticflickr.com/8/7170/6671174757_c44a96ce65_o.jpg,https://www.flickr.com/photos/driveeo/6671174757,0.311523,0.108346,0.960938,0.629575,/m/0kbfd
0fb82849a36aed82,https://farm3.staticflickr.com/5582/14365155699_7f24ff0f35_o.jpg,https://www.flickr.com/photos/jamiec2009/14365155699,0.313125,0.47081,0.63,0.818267,/m/0kbfd
0fb82849a36aed82,https://farm3.staticflickr.com/5582/14365155699_7f24ff0f35_o.jpg,https://www.flickr.com/photos/jamiec2009/14365155699,0.34,0.680791,0.391875,0.816384,/m/0kbfd
0fb82849a36aed82,https://farm3.staticflickr.com/5582/14365155699_7f24ff0f35_o.jpg,https://www.flickr.com/photos/jamiec2009/14365155699,0.34,0.680791,0.394375,0.822034,/m/0kbfd
